od,hora_do_dia,dia_da_semana,n_viagens
west concourse-riverdale/north riverdale/fieldston,15,0,1
lower east side-inwood,4,0,1
financial district north-garment district,17,0,13
yorkville west-brownsville,20,0,1
jfk airport-van cortlandt village,23,0,8
midtown south-upper west side north,10,0,17
east elmhurst-two bridges/seward park,23,0,3
central harlem north-soundview/castle hill,8,0,2
alphabet city-little italy/nolita,1,0,14
union sq-roosevelt island,14,0,1
east elmhurst-midtown south,21,0,20
saint albans-east new york,8,0,1
greenwich village north-erasmus,20,0,1
greenwich village north-times sq/theatre district,3,0,2
fort greene-kips bay,22,0,4
midtown center-tribeca/civic center,0,0,38
world trade center-kensington,19,0,1
soundview/castle hill-brooklyn navy yard,21,0,1
penn station/madison sq west-lower east side,4,0,8
battery park city-central harlem north,22,0,6
dumbo/vinegar hill-lenox hill west,7,0,2
un/turtle bay south-howard beach,15,0,1
cobble hill-greenwich village south,7,0,2
long island city/hunters point-times sq/theatre district,19,0,2
sutton place/turtle bay north-alphabet city,14,0,14
crown heights north-hollis,8,0,1
crown heights south-clinton east,9,0,2
lincoln square east-woodlawn/wakefield,1,0,1
upper east side south-sutton place/turtle bay north,13,0,381
east elmhurst-bensonhurst west,6,0,1
old astoria-clinton west,15,0,1
bloomingdale-yorkville west,19,0,4
lower east side-midtown center,1,0,26
times sq/theatre district-laurelton,18,0,1
east flatbush/remsen village-sunset park west,5,0,2
central harlem-erasmus,18,0,1
flatlands-little italy/nolita,6,0,1
sutton place/turtle bay north-west village,21,0,55
east williamsburg-east new york,2,0,1
little italy/nolita-manhattan valley,2,0,2
astoria-whitestone,15,0,1
lenox hill east-financial district south,10,0,17
prospect-lefferts gardens-ocean hill,20,0,2
murray hill-borough park,16,0,1
east village-lower east side,21,0,276
flatiron-garment district,8,0,68
sutton place/turtle bay north-washington heights north,16,0,3
east elmhurst-marble hill,16,0,1
east chelsea-hamilton heights,4,0,1
east harlem south-seaport,8,0,5
williamsburg (north side)-lincoln square east,22,0,2
williamsburg (south side)-clinton west,3,0,1
financial district north-upper west side north,1,0,2
baisley park-world trade center,19,0,1
flushing meadows-corona park-south ozone park,21,0,2
kensington-brighton beach,23,0,1
melrose south-morningside heights,14,0,1
pelham bay-sunnyside,12,0,1
un/turtle bay south-steinway,14,0,2
steinway-old astoria,16,0,1
longwood-allerton/pelham gardens,14,0,1
washington heights north-inwood hill park,16,0,2
coney island-flatbush/ditmas park,5,0,1
east village-clinton west,4,0,5
south williamsburg-financial district north,8,0,1
west chelsea/hudson yards-chinatown,15,0,9
gramercy-sunset park west,23,0,1
park slope-ridgewood,1,0,1
long island city/hunters point-upper east side north,18,0,2
canarsie-east new york,16,0,3
pelham bay-long island city/hunters point,8,0,1
times sq/theatre district-mott haven/port morris,20,0,1
upper east side north-east village,16,0,44
williamsburg (north side)-meatpacking/west village west,18,0,2
upper east side north-tribeca/civic center,16,0,51
stuyvesant heights-east new york,8,0,1
laguardia airport-east new york/pennsylvania avenue,17,0,4
un/turtle bay south-manhattan valley,17,0,7
midtown north-park slope,22,0,11
laguardia airport-brooklyn heights,9,0,19
greenpoint-jackson heights,23,0,1
alphabet city-fort greene,3,0,1
washington heights south-washington heights south,11,0,15
midtown north-south ozone park,14,0,3
jamaica-bayside,9,0,1
brownsville-williamsburg (north side),5,0,2
lenox hill east-coney island,14,0,1
madison-fort greene,12,0,1
east elmhurst-midtown south,12,0,46
laguardia airport-rego park,21,0,16
jfk airport-alphabet city,17,0,27
midtown center-laguardia airport,9,0,248
kips bay-belmont,10,0,1
world trade center-yorkville east,8,0,2
central park-battery park,18,0,1
west village-two bridges/seward park,8,0,8
springfield gardens north-manhattan valley,7,0,1
west village-borough park,17,0,1
penn station/madison sq west-manhattanville,20,0,5
east elmhurst-old astoria,17,0,5
laguardia airport-bronxdale,9,0,6
clinton east-hudson sq,7,0,10
soho-financial district north,20,0,58
greenwich village north-world trade center,4,0,1
financial district north-clinton east,15,0,17
woodhaven-tribeca/civic center,8,0,2
lincoln square west-mount hope,17,0,1
sheepshead bay-sunset park east,10,0,1
morningside heights-lincoln square east,14,0,69
garment district-midtown south,16,0,89
flushing meadows-corona park-sunnyside,13,0,1
midtown south-sutton place/turtle bay north,13,0,94
east new york-jamaica,17,0,3
erasmus-gramercy,9,0,2
erasmus-murray hill,8,0,1
east village-clinton hill,15,0,3
midtown center-financial district south,0,0,8
midtown north-upper east side south,23,0,217
financial district north-east williamsburg,13,0,1
gramercy-washington heights south,19,0,9
upper east side south-lincoln square east,15,0,643
yorkville west-homecrest,16,0,1
central park-sunnyside,17,0,3
soho-upper east side south,1,0,13
east village-soho,7,0,29
spuyten duyvil/kingsbridge-clinton east,10,0,1
manhattan valley-upper west side north,10,0,200
williamsbridge/olinville-norwood,17,0,1
sunset park west-jfk airport,5,0,1
washington heights south-hamilton heights,5,0,1
jamaica-woodside,16,0,1
laguardia airport-upper west side north,11,0,85
west concourse-lincoln square west,14,0,1
lincoln square west-union sq,13,0,33
elmhurst-laguardia airport,2,0,1
laguardia airport-dyker heights,11,0,4
lincoln square west-midtown south,21,0,29
midtown south-central harlem,3,0,2
central harlem-east chelsea,19,0,4
tribeca/civic center-newark airport,1,0,5
midtown center-stuy town/peter cooper village,12,0,19
financial district south-union sq,19,0,18
financial district north-brooklyn heights,9,0,2
williamsbridge/olinville-times sq/theatre district,9,0,1
canarsie-east flushing,14,0,1
chinatown-gramercy,12,0,5
lower east side-richmond hill,0,0,2
penn station/madison sq west-greenwich village north,15,0,124
yorkville west-midtown east,15,0,114
midtown north-stuyvesant heights,21,0,3
midtown east-briarwood/jamaica hills,9,0,3
bedford-borough park,17,0,3
upper west side south-world trade center,17,0,8
jamaica estates-jamaica estates,11,0,3
east harlem north-morrisania/melrose,22,0,1
lenox hill west-midtown east,3,0,5
union sq-east concourse/concourse village,21,0,1
midtown north-east chelsea,13,0,172
queensboro hill-midtown center,11,0,1
meatpacking/west village west-lower east side,23,0,94
greenwich village south-sutton place/turtle bay north,14,0,26
midtown south-port richmond,4,0,1
east elmhurst-garment district,17,0,14
woodside-yorkville east,6,0,1
hammels/arverne-tribeca/civic center,11,0,1
laguardia airport-longwood,22,0,1
little italy/nolita-chinatown,20,0,26
long island city/hunters point-tribeca/civic center,18,0,1
greenwich village south-jfk airport,9,0,5
financial district north-central park,17,0,5
kips bay-stuy town/peter cooper village,6,0,7
manhattanville-two bridges/seward park,16,0,1
murray hill-un/turtle bay south,17,0,184
lower east side-lenox hill east,19,0,12
gramercy-midtown center,23,0,73
garment district-bensonhurst west,14,0,1
yorkville east-morningside heights,11,0,17
kips bay-bushwick north,17,0,1
battery park city-hamilton heights,17,0,1
flushing meadows-corona park-clinton east,21,0,1
tribeca/civic center-elmhurst/maspeth,1,0,1
flatiron-east chelsea,23,0,188
lincoln square east-lincoln square west,11,0,204
chinatown-clinton east,9,0,6
laguardia airport-roosevelt island,22,0,27
world trade center-midtown north,7,0,13
lenox hill west-midtown north,10,0,117
morningside heights-yorkville west,7,0,10
inwood-lenox hill east,7,0,1
greenwich village south-greenwich village south,22,0,129
morningside heights-west chelsea/hudson yards,22,0,8
east harlem north-bloomingdale,0,0,1
murray hill-dumbo/vinegar hill,1,0,2
crown heights south-cobble hill,11,0,2
corona-red hook,9,0,1
penn station/madison sq west-williamsburg (south side),10,0,9
dumbo/vinegar hill-east flatbush/remsen village,12,0,1
manhattanville-bloomingdale,5,0,1
carroll gardens-soho,5,0,1
washington heights north-melrose south,11,0,1
little italy/nolita-central harlem north,11,0,1
morningside heights-manhattan valley,9,0,50
soho-park slope,8,0,1
bloomingdale-murray hill,12,0,4
hamilton heights-greenwich village north,18,0,3
east harlem north-lower east side,20,0,3
greenwich village south-flatiron,21,0,202
brownsville-east new york,9,0,2
ozone park-glendale,21,0,1
times sq/theatre district-central harlem,9,0,7
midtown east-jackson heights,22,0,13
midtown north-highbridge,23,0,1
prospect-lefferts gardens-west concourse,13,0,1
east flatbush/farragut-prospect-lefferts gardens,13,0,2
east elmhurst-briarwood/jamaica hills,11,0,1
clinton west-soho,18,0,13
east new york-corona,16,0,1
stuy town/peter cooper village-clinton east,19,0,5
morningside heights-little italy/nolita,15,0,5
flatiron-upper west side south,20,0,58
midtown center-east village,4,0,5
little italy/nolita-jfk airport,23,0,5
financial district south-flatiron,1,0,2
midtown north-downtown brooklyn/metrotech,21,0,6
world trade center-inwood,11,0,1
battery park city-east chelsea,7,0,51
union sq-world trade center,21,0,55
old astoria-kew gardens,13,0,1
little italy/nolita-two bridges/seward park,14,0,34
midtown north-sunnyside,16,0,4
murray hill-central harlem north,22,0,13
bensonhurst west-bensonhurst west,6,0,1
greenpoint-clinton hill,1,0,1
bath beach-bay ridge,22,0,1
downtown brooklyn/metrotech-financial district north,21,0,1
bronxdale-lenox hill east,12,0,1
garment district-stuyvesant heights,1,0,4
un/turtle bay south-greenpoint,9,0,2
times sq/theatre district-morningside heights,11,0,27
south ozone park-kew gardens,9,0,1
woodside-astoria,7,0,2
east harlem south-highbridge,13,0,4
morningside heights-maspeth,22,0,1
battery park city-red hook,15,0,3
jamaica-baisley park,7,0,6
clinton hill-east tremont,9,0,1
clinton east-gramercy,2,0,43
schuylerville/edgewater park-east harlem south,4,0,2
lenox hill west-prospect heights,12,0,1
upper west side south-downtown brooklyn/metrotech,9,0,1
lenox hill east-central harlem north,21,0,16
mott haven/port morris-westchester village/unionport,7,0,1
financial district south-cobble hill,23,0,7
old astoria-un/turtle bay south,5,0,1
kips bay-soho,3,0,2
highbridge-west village,14,0,1
little italy/nolita-lenox hill west,22,0,47
lenox hill west-bronx park,9,0,1
midtown north-manhattanville,18,0,7
williamsburg (north side)-brighton beach,14,0,1
washington heights south-bushwick south,7,0,2
boerum hill-flatiron,1,0,1
astoria-brooklyn navy yard,12,0,1
soho-hudson sq,1,0,12
cambria heights-jamaica,6,0,1
laguardia airport-east williamsburg,1,0,5
midtown south-upper east side north,0,0,57
midtown center-hamilton heights,0,0,7
central harlem north-west village,8,0,5
washington heights south-chinatown,8,0,1
sheepshead bay-sheepshead bay,11,0,1
greenpoint-elmhurst/maspeth,20,0,1
midtown east-park slope,16,0,11
financial district north-carroll gardens,1,0,2
union sq-prospect-lefferts gardens,22,0,1
washington heights north-manhattan valley,10,0,2
co-op city-morningside heights,19,0,1
un/turtle bay south-old astoria,12,0,1
yorkville west-union sq,10,0,47
central harlem-upper west side south,4,0,4
lenox hill east-south williamsburg,3,0,1
gramercy-sunset park west,8,0,1
clinton west-midtown center,13,0,64
greenwich village north-east chelsea,20,0,136
brighton beach-upper east side north,7,0,1
upper west side south-park slope,14,0,5
east village-lower east side,14,0,76
soho-lincoln square east,20,0,23
downtown brooklyn/metrotech-brooklyn heights,10,0,1
murray hill-red hook,19,0,2
sutton place/turtle bay north-lincoln square east,20,0,123
midwood-clinton hill,13,0,1
jfk airport-maspeth,18,0,20
clinton east-williamsburg (south side),0,0,5
forest hills-astoria,19,0,1
jfk airport-springfield gardens south,20,0,100
gramercy-long island city/queens plaza,20,0,3
jfk airport-kensington,19,0,7
downtown brooklyn/metrotech-east new york,8,0,1
kips bay-morningside heights,7,0,4
gramercy-long island city/queens plaza,7,0,1
central harlem north-brownsville,10,0,2
lenox hill west-co-op city,10,0,1
financial district south-east village,0,0,22
steinway-bushwick south,14,0,1
bedford-midwood,6,0,1
midtown east-stuy town/peter cooper village,2,0,3
soho-central harlem north,18,0,1
highbridge-washington heights south,6,0,1
lenox hill east-two bridges/seward park,8,0,22
west village-mott haven/port morris,7,0,1
seaport-financial district north,17,0,8
east chelsea-east williamsburg,1,0,2
alphabet city-manhattanville,21,0,1
jfk airport-alphabet city,23,0,26
crown heights north-brooklyn heights,17,0,1
woodlawn/wakefield-mount hope,22,0,1
red hook-heartland village/todt hill,9,0,1
clinton east-steinway,19,0,4
meatpacking/west village west-east harlem north,2,0,3
garment district-east harlem north,20,0,7
west chelsea/hudson yards-clinton west,16,0,136
marine park/mill basin-crown heights north,21,0,2
midtown south-west village,4,0,8
lincoln square east-douglaston,0,0,2
battery park city-woodside,19,0,1
washington heights south-west chelsea/hudson yards,11,0,1
mount hope-central harlem,10,0,2
east new york-upper west side north,17,0,1
east harlem north-bloomingdale,15,0,4
lincoln square east-lenox hill west,17,0,260
lenox hill east-bay ridge,14,0,1
south ozone park-chinatown,10,0,1
forest hills-flatbush/ditmas park,14,0,1
fort greene-garment district,14,0,3
elmhurst-upper east side south,23,0,1
upper west side south-lincoln square east,8,0,432
union sq-yorkville east,11,0,26
kips bay-midtown north,8,0,38
brooklyn heights-flatbush/ditmas park,1,0,1
soundview/bruckner-soundview/castle hill,14,0,1
briarwood/jamaica hills-briarwood/jamaica hills,20,0,3
yorkville west-world trade center,7,0,17
columbia street-west village,8,0,1
gramercy-seaport,15,0,15
east harlem south-greenwich village north,23,0,3
lenox hill west-dumbo/vinegar hill,15,0,1
morningside heights-lenox hill west,23,0,13
east elmhurst-kips bay,17,0,4
east elmhurst-briarwood/jamaica hills,21,0,1
laurelton-garment district,7,0,1
midtown north-two bridges/seward park,9,0,8
lincoln square east-world trade center,0,0,6
middle village-flatiron,11,0,1
battery park-financial district north,10,0,2
roosevelt island-bedford,4,0,1
times sq/theatre district-manhattanville,18,0,14
murray hill-laurelton,6,0,1
east elmhurst-fordham south,9,0,1
alphabet city-east harlem north,20,0,1
battery park city-yorkville west,23,0,4
ocean hill-marine park/mill basin,10,0,1
greenwich village south-union sq,9,0,85
crown heights north-bushwick north,13,0,2
west chelsea/hudson yards-battery park city,18,0,110
little italy/nolita-un/turtle bay south,17,0,28
kips bay-jamaica estates,17,0,2
tribeca/civic center-meatpacking/west village west,1,0,27
clinton west-mount hope,1,0,1
east harlem south-financial district north,5,0,1
jfk airport-soundview/bruckner,7,0,8
east elmhurst-jamaica,13,0,3
lenox hill west-laguardia airport,14,0,55
